時間,コメント
8658.926,おぼさんうめえ
8659.408,フィジカルで負けてる
8660.282,揺さぶるのむずいね
8660.299,挫折パートな感じか
8663.298,敵チーム仕上がってるな
8663.767,頑張れ！
8665.861,おぼのブリーチマジうまいからな
8666.353,これ逆に13-1見えてくるか
8667.579,頑張れ！
8670.337,葛葉
8674.276,がんばれー！
8674.842,フィジカル
8674.941,頑張れ～！！！
8676.526,頑張れ！
8677.086,どきどき
8680.252,頑張れ〜！
8680.687,がんばれ〜
8681.505,がんばれー！！
8681.599,今って2試合目ですか？
8682.028,がんばれ
8682.325,がーんばーれー！
8682.552,頑張れ！！！
8690.798,っぱスカイか
8695.641,Bって1試合目負けてたよな？
8695.982,がんばれ
8696.255,2試合目です
8696.621,ふぁいとー！！
8696.59,がんばれ！
8697.737,撃ち合いに行けないからチーム火力負けるなぁ
8699.528,がんばれ！
8702.122,ナイス
8702.633,ないす
8703.361,ないす！
8704.481,がんばれ〜
8708.329,今2戦目です。
8709.619,ないす
8712.354,おお
8714.321,ナイス
8714.405,ないすないす
8715.551,ナイス！
8716.357,ナイス
8716.606,うま
8717.318,ないすぅ！
8718.671,ナイス！
8718.636,ナイス！
8720.25,ナイス
8721.128,ナイス
8722.221,k4senうま
8722.884,ナイスゥ
8723.09,ありがとうございます
8724.542,ナイス
8725.618,相手スキルの使い方うまいなぁ
8727.13,おもろー
8728.679,がんばれ
8730.523,がんばれ〜！
8732.019,nt
8734.903,1戦目て負けたんですか？
8735.582,惜しい！
8736.149,nt
8736.21,どま！
8736.67,うまいな
8738.404,どま！
8738.517,ないとら
8738.538,nt
8738.789,どまどま
8738.913,nt！
8738.926,えぐい
8739.504,どまー
8739.61,nt
8739.974,nt
8740.16,nt!
8740.327,nt
8740.576,つっよ
8741.136,いやぁつぇぇ
8741.141,わぁ〜〜
8742.218,ドンマイ！
8742.556,相手つええ・・・
8742.692,nt
8743.074,シンプルに強いな
8743.152,どま
8744.48,nt
8744.486,つえええ
8744.484,nt
8744.699,どま！！
8744.816,強過ぎ
8746.889,どまー
8747.013,1-13あるか
8748.118,がんばれー！
8748.287,きびしいな
8748.353,お
8748.91,強いね〜
8748.94,おし
8748.953,ぼこぼこや
8749.267,設置すらできない
8749.444,nt
8749.637,つんよいな
8749.673,nf
8749.765,OMG
8749.835,つっよ
8749.986,どまどま
8750.388,つよい
8750.408,つよいね
8750.543,がんばれ
8750.564,草
8750.68,どまどまどま！
8750.691,1試合目は勝ちです
8750.716,お
8750.892,1戦目勝ちです
8750.965,わくわく
8751.026,相手返しえぐいな
8751.553,どまどま！
8751.877,nt
8752.839,うますぎるる
8753.769,ww
8754.163,1戦目は勝ったよ
8754.195,うまいなぁ
8754.479,草
8754.514,ｂだなｗ
8754.737,草
8754.958,草
8755.341,どまどまよー！
8755.967,一戦目買ったよ
8756.084,おお～
8756.092,草
8756.624,ふふwいいねw
8756.656,草
8756.984,草
8757.019,草
8758.812,草
8758.823,草
8759.142,おおｗｗ
8760.668,草
8762.441,現実的ではあるよ
8763.817,お
8763.907,草
8763.979,草
8764.302,草
8764.417,VDKのレティクルなに？ｗ
8764.484,カセンか
8764.6,明確でいいじゃん
8766.274,わかりやすくはあるw
8766.499,草
8766.679,あ、な
8767.096,！？
8767.328,この強さでボコされたのまじか
8767.407,魔界的作戦きた！
8767.427,草
8767.488,いい作戦だ
8768.4,あ、な
8769.132,草
8769.711,がんばれー
8770.7,草
8770.73,いいねえ
8771.773,いいねw
8773.182,草
8774.188,イブラヒムのところ行こう
8774.593,ボドカオーダー
8775.035,かしこ
8775.502,草
8775.76,大事よw
8776.636,やったれ
8779.383,4本はとりてーな
8780.665,がんばれ
8780.858,がんばれ！
8783.757,がんばれー！
8785.335,相手のブリーチ上手いなって思ったらおぼさんか
8786.156,フォーカスk4sen
8789.954,頑張れ！
8795.225,がんばれ
8805.822,ナイス
8807.066,おおお
8808.04,イブとニキしゃぶるさくせん
8808.528,がんばれ！
8812.093,ナイス
8812.46,ナイスいける
8814.408,がんばれ！
8814.527,お
8815.906,どま
8816.342,雰囲気良くしたら絶対勝てるて
8817.259,おおおおおお
8819.202,あのモク怪しすぎるだろw
8821.283,おおお
8821.631,なんか腕あげて死ぬのじわる
8821.998,おおおお
8822.042,お
8822.051,おおお
8822.48,おおお
8822.503,おお
8822.829,つよ
8823.092,おお
8823.116,おしい
8823.156,おお
8823.31,おお
8824.279,おおおお
8824.358,おおお！！！
8825.193,いうめえ
8825.307,おしい。
8825.637,惜しいいいいいいいい
8826.004,おしい
8826.343,ないっす
8826.919,おしいいいいいいいいい
8826.925,おしい
8827.506,おしい
8827.519,おしいいいい
8827.532,おしい
8827.565,おしい！！
8827.566,おお
8827.802,おしい
8827.929,おしい！
8828.058,おしー！！
8828.136,おお！
8828.236,おしいいいい
8828.261,おっしし
8828.391,おし
8828.464,おしいーー
8828.61,nt
8828.648,おしいいい
8828.699,おしいい
8828.774,おしい～！
8828.789,おしいいい
8828.795,おしいいいい
8829,おしい！
8829.035,おっしいいいいい
8829.053,おっっしい
8829.125,おっしい
8829.228,どまー！
8829.399,うわ！おしー！
8829.497,おしい
8829.638,おしいい
8829.675,おしい
8829.696,おしい！
8829.736,おしいい
8829.733,おしいい
8829.759,おしいい
8829.817,おっしいい
8829.836,おしー！
8829.897,おしいいいい
8829.995,惜しい
8830.112,おしいいいいいいいいい
8830.287,おおおおお
8830.291,わあああ
8830.335,おしい！
8830.349,おっしいいいいい
8830.449,惜しいぃ！
8830.563,おししししし
8830.641,おおおおおお
8830.776,おしい
8830.965,おしいい
8831.803,ナイス
8832.196,おしいい！
8832.2,おしいー！
8832.527,おしいいいい
8832.557,おしいい
8832.565,おしー！
8833.702,nt
8834.134,どま
8834.49,おしいいいい
8834.704,nt
8834.863,ちぇｗ
8834.872,どまやぁああ
8834.914,おおおおお
8835.093,おしー！！
8835.142,おしいい
8835.293,おしい
8835.397,おっしいいい
8835.426,おっしい！！！
8837.023,おしいーーー
8837.66,おいし！
8838.391,コーチの素早い励ましやさしい
8838.491,どま
8838.55,nt
8838.835,おしい！
8838.807,ぎゃああああ
8838.923,おっしー
8839.139,おしいいい
8839.266,うう
8839.346,おっしいいいいい
8839.374,nt
8839.461,おしいいいい
8839.563,おしいい
8840.22,おしいいいい
8840.311,おしいい
8840.495,おっしいい
8841.69,nt
8841.847,おしいいいいい
8842.693,結構余裕で間に合ってるw
8842.698,おしいよぉお
8842.914,うわあああああああ
8842.938,おっし
8843.039,おしい
8844.798,おしいいいいいい
8845.105,惜しいぃぃ
8845.247,nt
8847.846,ワンチャンあったな
8848.379,おしい！
8848.617,純さんえっぎぃ
8849.487,おしい
8849.563,おしいいい
8850.081,いけるぞー
8852.144,おっしいー！
8853.399,がんばれ！
8853.661,どまぁ；；
8855.44,nt
8855.948,まじでおしい！nt
8856.371,よう
8856.529,ほんとにあと0.2秒や
8856.778,ワンチャンあった
8857.939,がんばれ！
8858.645,徐々に食らいついてる！
8861.117,呪い発動させよう
8861.41,9-3の呪い狙おう
8864.131,頑張れ！！
8865.26,がんばれ〜〜！
8866.674,こっから逆転しよ
8868.753,草
8872.691,頑張れ！！！
8872.849,がんばれ
8875.069,がんばれ
8879.006,頑張れ！！！
8881.153,ナイス
8881.178,がんばれー！！！
8884.229,お弁当が
8888.269,頑張れ！
8888.791,がんばれ！
8888.898,3-9でいこう がんばれ！
8891.688,頑張れ！
8892.91,がんばれ
8893.749,がんばれー！！
8897.12,がんばれ！
8898.623,あ
8902.457,気ずいてよかた
8903.779,がんばれ
8906.242,がんばれ！
8908.004,くー！！がんばって！！！！
8914.934,きたー
8922.521,おおお
8922.591,なああああいす
8922.796,頑張れ！！
8924.831,なぁいす！
8925.057,うおおお
8925.463,ないす
8925.676,うおおおおおお
8926.024,おおおおお
8926.202,ナイスゥ
8926.24,ナイス！
8926.44,ナイス！
8926.517,ナイス！！
8926.519,ナイス！
8926.578,うま
8926.679,ナイス！！
8926.68,ないす
8926.967,ないす！！
8927.017,ナイス
8927.246,ナイスゥ
8927.775,ナイス
8927.812,おお！
8927.836,ナイス！
8927.928,ナイス！！
8928.064,ナイスゥ！
8928.081,ナイス！
8928.158,ナイス
8928.171,ないす判断
8928.37,ナイス！
8928.597,ナイス
8928.615,ナイス
8928.882,うまあああ
8928.902,ナイスゥ！！
8929.071,ナイスすぎ！！！！！！！！
8929.155,ないす！
8929.185,ナイス
8929.24,うめえええええ
8929.802,ナイス
8929.952,うまい
8930.176,ナイス！
8930.504,うま！
8930.544,ないす！！
8930.699,ナイスれ
8930.908,ナイス！！！！！！
8930.917,ナイス
8932.074,ナイス
8932.292,ナイス
8932.3,つよい
8932.415,ナイスゥ
8933.008,うっま
8933.072,がんばれー
8933.261,ナイスゥ！
8934.045,ナイスゥ！
8934.263,ないす！！！
8934.553,うおおおおおおおおおおおおおおおお
8934.677,ナイスゥ
8934.726,ないす
8934.756,ナイスゥ
8934.857,スキルうっま！！
8934.926,ナイスゥ
8934.964,ナイスゥ！
8935.136,うまい！
8935.152,ないすううう
8935.267,うまい！
8936.33,ナイスゥ！
8936.492,ないすー！！！！！
8936.629,ナイスゥ
8936.933,がち
8937.379,ナイスゥ
8937.764,うおおおおおお
8938.147,ナイス！！！
8938.314,ナイス！！！
8938.361,うおおおおおおおおお
8938.6,うおおおおおお
8938.726,ナイスゥゥ
8938.84,ないすないす！
8938.933,ナイスゥ！
8938.953,ないすぅ！
8939.18,ナイスゥ！
8939.246,ないす！
8939.463,ないすないす
8939.549,ナイスゥー！！！！！
8939.551,ないすー！！
8939.645,ナイスゥ！！！
8939.685,ナイスゥー！
8939.798,ナイスー！
8939.85,ナイスゥ！
8939.851,ないすーー！！！
8940.055,ないすすぎ
8940.081,ナイスゥ！
8940.084,ナイス！！
8940.147,うああ！！！
8940.186,ナイス
8940.205,ナイスゥ！
8940.305,ないす
8940.383,ないす！！
8940.614,ナイスゥ！
8940.909,ナイス！！
8940.93,ナイスゥ
8940.953,ナイス！！！！
8941.006,ナイス！
8941.049,ナイス！
8941.185,ナイスー！
8942.33,ここから！！！！！
8942.552,ナイス〜〜！！！！
8942.941,ナイス！！
8942.986,がちナイス
8944.228,ナイスー!
8944.396,ないすー！
8944.742,格好よすぎだろて！！
8944.962,ないすないす！！
8945.159,うまい！！
8945.545,ナイスゥ！
8946.159,ないす！
8946.795,ナイスゥ！！！！
8947.238,神ウルト
8947.97,こっからこっから！！
8948.015,ナイス～
8948.032,ないすぅ
8949.203,うまー！！！
8948.708,ナイスー！！
8949.287,いけー！
8948.931,すごいや！
8950.049,強すんぎーー
8950.24,こっからや
8950.248,ないすー！
8950.215,ナイスゥ！
8950.569,9-3は悪魔
8951.012,こっから！
8951.136,ないす！！
8952.072,ナイス！！
8952.547,ナイス！！
8952.614,勝てるぞー
8952.714,ナイスーー！！
8952.797,ジャスがぼこされとる
8953.054,潰せば良いのかー
8953.969,うますぎいいいい
8954.099,ナイス！！
8954.251,呪い！
8954.416,ナイスゥ！
8954.623,ないすです〜！
8955.834,草
8956.637,メンタルケアｗｗ
8956.859,勝てる勝てる
8957.081,良い一勝！！盛り返せ！！！
8957.096,かっこいい！！
8957.157,ナーーーーイス
8962.462,ここからよー！
8962.688,ナイスー!!
8963.252,勝てる
8963.265,メンケア草
8963.267,うおお
8963.352,メンタルケアきちゃあ
8963.652,がんばれ！
8964.344,スキルの使い方まじでナイス圧すぎた
8964.984,がんばれ～！
8965.133,こっからだー！
8965.535,メンタルケアw
8965.682,いいよぉいいよぉ！！
8966.259,ここからよ！！
8966.439,がんばれー！
8966.451,こっからこっから！
8966.907,ｗｗ
8967.017,じゃっさん…ｗ
8967.26,草
8969.288,がんばれ！！！！
8969.796,かっこいい！
8969.955,じゃすがボコられてはいるw
8970.816,ナイスゥ！！いけるぞー！！
8972.019,めいくんありがとう
8972.139,のろいだーーー！
8973.99,がんばれ！
8974.109,メンタルケアｗ
8974.67,リコン壊して！
8975.175,ナイス
8975.393,メンケア草
8976.417,いいねｗ
8977.495,内容2-9じゃないはほんとにそう
8977.971,ファイティーン
8978.01,がんばれー！！
8978.994,がんばれ！
8979.727,草
8983.301,じゃっさんのメンタル
8983.759,がんばれがんばれ
8983.762,1－11返すの試合もあるからがんばれ
8985.164,メンタルケア草
8987.202,呪い行くぞ！
8987.433,ほんとにくっついてるww
8987.778,がんばれ！
8988.848,背中ぴったりやww
8989.095,こっから！がんばれ！！
8989.536,じゃっさん背負わされてるからww
8991.422,んふふw
8991.785,がんばれーー！
8996.467,くっついてて草
8998.736,いそー
9001.195,頑張れー！！
9006.11,ないす！！！！！
9014.02,ないす！
9015.492,頑張れえええええ
9020.986,逆転がザラなゲームやで
9021.104,おけー
9023.732,ないすー！
9025.83,がんばれ！
9026.971,なぁいす！！
9027.606,おおお
9028.283,うおおお
9028.358,ナイス！！
9028.56,うっま
9028.638,うまあああ
9029.117,うっま
9029.677,ナイスゥ
9029.815,ナイス！！
9030.142,うま
9030.214,ナイス！
9030.707,うっま
9030.756,ナイス！
9030.805,ナイス
9030.84,うま
9031.099,ナイスゥ
9031.708,うま
9031.94,つよ！
9031.975,ナイスゥ！！！
9032.026,おお
9032.11,ないすう！！！
9032.938,うまい
9032.983,ないす！！！
9033.126,おお
9033.133,ナイスゥ！
9033.226,うおおおおおお！！！！！
9033.594,ナイス
9033.651,ないす
9033.738,うま
9033.782,うおお
9033.89,うんま
9034.121,うま
9034.185,ナイス
9036.019,がんばれ！！！
9036.136,おおおお
9037.224,ないす！
9037.602,ナイス
9038.267,ナイス！
9038.356,ないすぅ～！！
9038.678,うまあ！
9040.506,惜しいいいいいいいいいいいい
9040.55,ナイスゥ！
9041.026,うま
9042.095,おっしぃ
9042.706,おしいいいいいい
9043.043,おしい！
9043.08,おしいいい
9043.177,おしいい
9043.237,おしいい
9043.491,おしいいい
9043.718,おしい
9044.074,おしい
9044.243,おしい！
9044.365,がんばれ
9044.483,おしいい
9044.666,おしい
9044.927,おしいい！
9044.976,おしい！！！
9044.996,おしい
9045.082,おしい
9045.795,おっしい
9046.031,おしいいいい
9046.624,敵連携すごいな
9046.727,おしいいぃ
9046.809,おっしい
9047.037,おしーい！
9048.877,いやよかった
9049.302,おっしい
9049.274,ないす〜！！
9049.487,ああおしい！！
9049.951,おしっ
9050.135,おしいいい
9050.19,おしいいいいい
9050.28,おっし
9050.428,でもめっちゃ良かった！！！
9050.428,おしいいいいい
9050.455,おしいおしい
9050.805,ナイス
9051.01,うわあああおしい
9051.006,惜しいーー
9051.027,おしい
9051.037,びったびただったな
9051.157,惜しい
9051.163,おしいい
9051.195,おしいいいい
9052.37,おしいいいいい
9053.211,どうしたの？！！
9053.458,おし！！
9053.594,おしい
9053.818,おしいいいい
9054.048,おしー
9054.126,おしいでもうっま！
9054.263,おしいっ
9054.353,おっしい
9054.564,おしいいい
9054.92,おしおし
9055.04,おしいいいいいい
9055.042,おっしいいい
9055.367,エイムあったまりすぎw
9055.762,うわぁあああおっしぃ
9055.763,おしいい
9056.545,おしいよ！！
9057.136,おしいいい！
9057.483,おっしいい
9057.563,おしい
9058.236,がんばれ
9058.535,おしいいいいいいいい
9058.714,いけるいける！
9058.953,おしいいいいい！！
9059.745,じゃすがオペ出せれば勝てる
9060.917,おもろー
9061.027,おしいいい
9061.227,上手かったよ～！いけるいける！
9061.316,おしいよぉー！
9061.635,惜しいいいい
9061.817,惜しいー
